Fecha,Anio_SE,Semana_Epidemiologica,SE_Formato,Anio_SE_SE,Nombre_Dia
1990-08-05,1990,31,31,1990-31,Sunday
1990-08-06,1990,32,32,1990-32,Monday
1990-08-07,1990,32,32,1990-32,Tuesday
1990-08-08,1990,32,32,1990-32,Wednesday
1990-08-09,1990,32,32,1990-32,Thursday
1990-08-10,1990,32,32,1990-32,Friday
1990-08-11,1990,32,32,1990-32,Saturday
1990-08-12,1990,32,32,1990-32,Sunday
1990-08-13,1990,33,33,1990-33,Monday
1990-08-14,1990,33,33,1990-33,Tuesday
1990-08-15,1990,33,33,1990-33,Wednesday
1990-08-16,1990,33,33,1990-33,Thursday
1990-08-17,1990,33,33,1990-33,Friday
1990-08-18,1990,33,33,1990-33,Saturday
1990-08-19,1990,33,33,1990-33,Sunday
1990-08-20,1990,34,34,1990-34,Monday
1990-08-21,1990,34,34,1990-34,Tuesday
1990-08-22,1990,34,34,1990-34,Wednesday
1990-08-23,1990,34,34,1990-34,Thursday
1990-08-24,1990,34,34,1990-34,Friday
1990-08-25,1990,34,34,1990-34,Saturday
1990-08-26,1990,34,34,1990-34,Sunday
1990-08-27,1990,35,35,1990-35,Monday
1990-08-28,1990,35,35,1990-35,Tuesday
1990-08-29,1990,35,35,1990-35,Wednesday
1990-08-30,1990,35,35,1990-35,Thursday
1990-08-31,1990,35,35,1990-35,Friday
1990-09-01,1990,35,35,1990-35,Saturday
1990-09-02,1990,35,35,1990-35,Sunday
1990-09-03,1990,36,36,1990-36,Monday
1990-09-04,1990,36,36,1990-36,Tuesday
1990-09-05,1990,36,36,1990-36,Wednesday
1990-09-06,1990,36,36,1990-36,Thursday
1990-09-07,1990,36,36,1990-36,Friday
1990-09-08,1990,36,36,1990-36,Saturday
1990-09-09,1990,36,36,1990-36,Sunday
1990-09-10,1990,37,37,1990-37,Monday
1990-09-11,1990,37,37,1990-37,Tuesday
1990-09-12,1990,37,37,1990-37,Wednesday
1990-09-13,1990,37,37,1990-37,Thursday
1990-09-14,1990,37,37,1990-37,Friday
1990-09-15,1990,37,37,1990-37,Saturday
1990-09-16,1990,37,37,1990-37,Sunday
1990-09-17,1990,38,38,1990-38,Monday
1990-09-18,1990,38,38,1990-38,Tuesday
1990-09-19,1990,38,38,1990-38,Wednesday
1990-09-20,1990,38,38,1990-38,Thursday
1990-09-21,1990,38,38,1990-38,Friday
1990-09-22,1990,38,38,1990-38,Saturday
1990-09-23,1990,38,38,1990-38,Sunday
1990-09-24,1990,39,39,1990-39,Monday
1990-09-25,1990,39,39,1990-39,Tuesday
1990-09-26,1990,39,39,1990-39,Wednesday
1990-09-27,1990,39,39,1990-39,Thursday
1990-09-28,1990,39,39,1990-39,Friday
1990-09-29,1990,39,39,1990-39,Saturday
1990-09-30,1990,39,39,1990-39,Sunday
1990-10-01,1990,40,40,1990-40,Monday
1990-10-02,1990,40,40,1990-40,Tuesday
1990-10-03,1990,40,40,1990-40,Wednesday
1990-10-04,1990,40,40,1990-40,Thursday
1990-10-05,1990,40,40,1990-40,Friday
1990-10-06,1990,40,40,1990-40,Saturday
1990-10-07,1990,40,40,1990-40,Sunday
1990-10-08,1990,41,41,1990-41,Monday
1990-10-09,1990,41,41,1990-41,Tuesday
1990-10-10,1990,41,41,1990-41,Wednesday
1990-10-11,1990,41,41,1990-41,Thursday
1990-10-12,1990,41,41,1990-41,Friday
1990-10-13,1990,41,41,1990-41,Saturday
1990-10-14,1990,41,41,1990-41,Sunday
1990-10-15,1990,42,42,1990-42,Monday
1990-10-16,1990,42,42,1990-42,Tuesday
1990-10-17,1990,42,42,1990-42,Wednesday
1990-10-18,1990,42,42,1990-42,Thursday
1990-10-19,1990,42,42,1990-42,Friday
1990-10-20,1990,42,42,1990-42,Saturday
1990-10-21,1990,42,42,1990-42,Sunday
1990-10-22,1990,43,43,1990-43,Monday
1990-10-23,1990,43,43,1990-43,Tuesday
1990-10-24,1990,43,43,1990-43,Wednesday
1990-10-25,1990,43,43,1990-43,Thursday
1990-10-26,1990,43,43,1990-43,Friday
1990-10-27,1990,43,43,1990-43,Saturday
1990-10-28,1990,43,43,1990-43,Sunday
1990-10-29,1990,44,44,1990-44,Monday
1990-10-30,1990,44,44,1990-44,Tuesday
1990-10-31,1990,44,44,1990-44,Wednesday
1990-11-01,1990,44,44,1990-44,Thursday
1990-11-02,1990,44,44,1990-44,Friday
1990-11-03,1990,44,44,1990-44,Saturday
1990-11-04,1990,44,44,1990-44,Sunday
1990-11-05,1990,45,45,1990-45,Monday
1990-11-06,1990,45,45,1990-45,Tuesday
1990-11-07,1990,45,45,1990-45,Wednesday
1990-11-08,1990,45,45,1990-45,Thursday
1990-11-09,1990,45,45,1990-45,Friday
1990-11-10,1990,45,45,1990-45,Saturday
1990-11-11,1990,45,45,1990-45,Sunday
1990-11-12,1990,46,46,1990-46,Monday
1990-11-13,1990,46,46,1990-46,Tuesday
1990-11-14,1990,46,46,1990-46,Wednesday
1990-11-15,1990,46,46,1990-46,Thursday
1990-11-16,1990,46,46,1990-46,Friday
1990-11-17,1990,46,46,1990-46,Saturday
1990-11-18,1990,46,46,1990-46,Sunday
1990-11-19,1990,47,47,1990-47,Monday
1990-11-20,1990,47,47,1990-47,Tuesday
1990-11-21,1990,47,47,1990-47,Wednesday
1990-11-22,1990,47,47,1990-47,Thursday
1990-11-23,1990,47,47,1990-47,Friday
1990-11-24,1990,47,47,1990-47,Saturday
1990-11-25,1990,47,47,1990-47,Sunday
1990-11-26,1990,48,48,1990-48,Monday
1990-11-27,1990,48,48,1990-48,Tuesday
1990-11-28,1990,48,48,1990-48,Wednesday
1990-11-29,1990,48,48,1990-48,Thursday
1990-11-30,1990,48,48,1990-48,Friday
1990-12-01,1990,48,48,1990-48,Saturday
1990-12-02,1990,48,48,1990-48,Sunday
1990-12-03,1990,49,49,1990-49,Monday
1990-12-04,1990,49,49,1990-49,Tuesday
1990-12-05,1990,49,49,1990-49,Wednesday
1990-12-06,1990,49,49,1990-49,Thursday
1990-12-07,1990,49,49,1990-49,Friday
1990-12-08,1990,49,49,1990-49,Saturday
1990-12-09,1990,49,49,1990-49,Sunday
1990-12-10,1990,50,50,1990-50,Monday
1990-12-11,1990,50,50,1990-50,Tuesday
1990-12-12,1990,50,50,1990-50,Wednesday
1990-12-13,1990,50,50,1990-50,Thursday
1990-12-14,1990,50,50,1990-50,Friday
1990-12-15,1990,50,50,1990-50,Saturday
1990-12-16,1990,50,50,1990-50,Sunday
1990-12-17,1990,51,51,1990-51,Monday
1990-12-18,1990,51,51,1990-51,Tuesday
1990-12-19,1990,51,51,1990-51,Wednesday
1990-12-20,1990,51,51,1990-51,Thursday
1990-12-21,1990,51,51,1990-51,Friday
1990-12-22,1990,51,51,1990-51,Saturday
1990-12-23,1990,51,51,1990-51,Sunday
1990-12-24,1990,52,52,1990-52,Monday
1990-12-25,1990,52,52,1990-52,Tuesday
1990-12-26,1990,52,52,1990-52,Wednesday
1990-12-27,1990,52,52,1990-52,Thursday
1990-12-28,1990,52,52,1990-52,Friday
1990-12-29,1990,52,52,1990-52,Saturday
1990-12-30,1990,52,52,1990-52,Sunday
1990-12-31,1991,1,01,1991-01,Monday
1991-01-01,1991,1,01,1991-01,Tuesday
1991-01-02,1991,1,01,1991-01,Wednesday
1991-01-03,1991,1,01,1991-01,Thursday
1991-01-04,1991,1,01,1991-01,Friday
1991-01-05,1991,1,01,1991-01,Saturday
1991-01-06,1991,1,01,1991-01,Sunday
1991-01-07,1991,2,02,1991-02,Monday
1991-01-08,1991,2,02,1991-02,Tuesday
1991-01-09,1991,2,02,1991-02,Wednesday
1991-01-10,1991,2,02,1991-02,Thursday
1991-01-11,1991,2,02,1991-02,Friday
1991-01-12,1991,2,02,1991-02,Saturday
1991-01-13,1991,2,02,1991-02,Sunday
1991-01-14,1991,3,03,1991-03,Monday
1991-01-15,1991,3,03,1991-03,Tuesday
1991-01-16,1991,3,03,1991-03,Wednesday
1991-01-17,1991,3,03,1991-03,Thursday
1991-01-18,1991,3,03,1991-03,Friday
1991-01-19,1991,3,03,1991-03,Saturday
1991-01-20,1991,3,03,1991-03,Sunday
1991-01-21,1991,4,04,1991-04,Monday
1991-01-22,1991,4,04,1991-04,Tuesday
1991-01-23,1991,4,04,1991-04,Wednesday
1991-01-24,1991,4,04,1991-04,Thursday
1991-01-25,1991,4,04,1991-04,Friday
1991-01-26,1991,4,04,1991-04,Saturday
1991-01-27,1991,4,04,1991-04,Sunday
1991-01-28,1991,5,05,1991-05,Monday
1991-01-29,1991,5,05,1991-05,Tuesday
1991-01-30,1991,5,05,1991-05,Wednesday
1991-01-31,1991,5,05,1991-05,Thursday
1991-02-01,1991,5,05,1991-05,Friday
1991-02-02,1991,5,05,1991-05,Saturday
1991-02-03,1991,5,05,1991-05,Sunday
1991-02-04,1991,6,06,1991-06,Monday
1991-02-05,1991,6,06,1991-06,Tuesday
1991-02-06,1991,6,06,1991-06,Wednesday
1991-02-07,1991,6,06,1991-06,Thursday
1991-02-08,1991,6,06,1991-06,Friday
1991-02-09,1991,6,06,1991-06,Saturday
1991-02-10,1991,6,06,1991-06,Sunday
1991-02-11,1991,7,07,1991-07,Monday
1991-02-12,1991,7,07,1991-07,Tuesday
1991-02-13,1991,7,07,1991-07,Wednesday
1991-02-14,1991,7,07,1991-07,Thursday
1991-02-15,1991,7,07,1991-07,Friday
1991-02-16,1991,7,07,1991-07,Saturday
1991-02-17,1991,7,07,1991-07,Sunday
1991-02-18,1991,8,08,1991-08,Monday
1991-02-19,1991,8,08,1991-08,Tuesday
1991-02-20,1991,8,08,1991-08,Wednesday
1991-02-21,1991,8,08,1991-08,Thursday
1991-02-22,1991,8,08,1991-08,Friday
1991-02-23,1991,8,08,1991-08,Saturday
1991-02-24,1991,8,08,1991-08,Sunday
1991-02-25,1991,9,09,1991-09,Monday
1991-02-26,1991,9,09,1991-09,Tuesday
1991-02-27,1991,9,09,1991-09,Wednesday
1991-02-28,1991,9,09,1991-09,Thursday
1991-03-01,1991,9,09,1991-09,Friday
1991-03-02,1991,9,09,1991-09,Saturday
1991-03-03,1991,9,09,1991-09,Sunday
1991-03-04,1991,10,10,1991-10,Monday
1991-03-05,1991,10,10,1991-10,Tuesday
1991-03-06,1991,10,10,1991-10,Wednesday
1991-03-07,1991,10,10,1991-10,Thursday
1991-03-08,1991,10,10,1991-10,Friday
1991-03-09,1991,10,10,1991-10,Saturday
1991-03-10,1991,10,10,1991-10,Sunday
1991-03-11,1991,11,11,1991-11,Monday
1991-03-12,1991,11,11,1991-11,Tuesday
1991-03-13,1991,11,11,1991-11,Wednesday
1991-03-14,1991,11,11,1991-11,Thursday
1991-03-15,1991,11,11,1991-11,Friday
1991-03-16,1991,11,11,1991-11,Saturday
1991-03-17,1991,11,11,1991-11,Sunday
1991-03-18,1991,12,12,1991-12,Monday
1991-03-19,1991,12,12,1991-12,Tuesday
1991-03-20,1991,12,12,1991-12,Wednesday
1991-03-21,1991,12,12,1991-12,Thursday
1991-03-22,1991,12,12,1991-12,Friday
1991-03-23,1991,12,12,1991-12,Saturday
1991-03-24,1991,12,12,1991-12,Sunday
1991-03-25,1991,13,13,1991-13,Monday
1991-03-26,1991,13,13,1991-13,Tuesday
1991-03-27,1991,13,13,1991-13,Wednesday
1991-03-28,1991,13,13,1991-13,Thursday
1991-03-29,1991,13,13,1991-13,Friday
1991-03-30,1991,13,13,1991-13,Saturday
1991-03-31,1991,13,13,1991-13,Sunday
1991-04-01,1991,14,14,1991-14,Monday
1991-04-02,1991,14,14,1991-14,Tuesday
1991-04-03,1991,14,14,1991-14,Wednesday
1991-04-04,1991,14,14,1991-14,Thursday
1991-04-05,1991,14,14,1991-14,Friday
1991-04-06,1991,14,14,1991-14,Saturday
1991-04-07,1991,14,14,1991-14,Sunday
1991-04-08,1991,15,15,1991-15,Monday
1991-04-09,1991,15,15,1991-15,Tuesday
1991-04-10,1991,15,15,1991-15,Wednesday
1991-04-11,1991,15,15,1991-15,Thursday
1991-04-12,1991,15,15,1991-15,Friday
1991-04-13,1991,15,15,1991-15,Saturday
1991-04-14,1991,15,15,1991-15,Sunday
1991-04-15,1991,16,16,1991-16,Monday
1991-04-16,1991,16,16,1991-16,Tuesday
1991-04-17,1991,16,16,1991-16,Wednesday
1991-04-18,1991,16,16,1991-16,Thursday
1991-04-19,1991,16,16,1991-16,Friday
1991-04-20,1991,16,16,1991-16,Saturday
1991-04-21,1991,16,16,1991-16,Sunday
1991-04-22,1991,17,17,1991-17,Monday
1991-04-23,1991,17,17,1991-17,Tuesday
1991-04-24,1991,17,17,1991-17,Wednesday
1991-04-25,1991,17,17,1991-17,Thursday
1991-04-26,1991,17,17,1991-17,Friday
1991-04-27,1991,17,17,1991-17,Saturday
1991-04-28,1991,17,17,1991-17,Sunday
1991-04-29,1991,18,18,1991-18,Monday
1991-04-30,1991,18,18,1991-18,Tuesday
1991-05-01,1991,18,18,1991-18,Wednesday
1991-05-02,1991,18,18,1991-18,Thursday
1991-05-03,1991,18,18,1991-18,Friday
1991-05-04,1991,18,18,1991-18,Saturday
1991-05-05,1991,18,18,1991-18,Sunday
1991-05-06,1991,19,19,1991-19,Monday
1991-05-07,1991,19,19,1991-19,Tuesday
1991-05-08,1991,19,19,1991-19,Wednesday
1991-05-09,1991,19,19,1991-19,Thursday
1991-05-10,1991,19,19,1991-19,Friday
1991-05-11,1991,19,19,1991-19,Saturday
1991-05-12,1991,19,19,1991-19,Sunday
1991-05-13,1991,20,20,1991-20,Monday
1991-05-14,1991,20,20,1991-20,Tuesday
1991-05-15,1991,20,20,1991-20,Wednesday
1991-05-16,1991,20,20,1991-20,Thursday
1991-05-17,1991,20,20,1991-20,Friday
1991-05-18,1991,20,20,1991-20,Saturday
1991-05-19,1991,20,20,1991-20,Sunday
1991-05-20,1991,21,21,1991-21,Monday
1991-05-21,1991,21,21,1991-21,Tuesday
1991-05-22,1991,21,21,1991-21,Wednesday
1991-05-23,1991,21,21,1991-21,Thursday
1991-05-24,1991,21,21,1991-21,Friday
1991-05-25,1991,21,21,1991-21,Saturday
1991-05-26,1991,21,21,1991-21,Sunday
1991-05-27,1991,22,22,1991-22,Monday
1991-05-28,1991,22,22,1991-22,Tuesday
1991-05-29,1991,22,22,1991-22,Wednesday
1991-05-30,1991,22,22,1991-22,Thursday
1991-05-31,1991,22,22,1991-22,Friday
1991-06-01,1991,22,22,1991-22,Saturday
1991-06-02,1991,22,22,1991-22,Sunday
1991-06-03,1991,23,23,1991-23,Monday
1991-06-04,1991,23,23,1991-23,Tuesday
1991-06-05,1991,23,23,1991-23,Wednesday
1991-06-06,1991,23,23,1991-23,Thursday
1991-06-07,1991,23,23,1991-23,Friday
1991-06-08,1991,23,23,1991-23,Saturday
1991-06-09,1991,23,23,1991-23,Sunday
1991-06-10,1991,24,24,1991-24,Monday
1991-06-11,1991,24,24,1991-24,Tuesday
1991-06-12,1991,24,24,1991-24,Wednesday
1991-06-13,1991,24,24,1991-24,Thursday
1991-06-14,1991,24,24,1991-24,Friday
1991-06-15,1991,24,24,1991-24,Saturday
1991-06-16,1991,24,24,1991-24,Sunday
1991-06-17,1991,25,25,1991-25,Monday
1991-06-18,1991,25,25,1991-25,Tuesday
1991-06-19,1991,25,25,1991-25,Wednesday
1991-06-20,1991,25,25,1991-25,Thursday
1991-06-21,1991,25,25,1991-25,Friday
1991-06-22,1991,25,25,1991-25,Saturday
1991-06-23,1991,25,25,1991-25,Sunday
1991-06-24,1991,26,26,1991-26,Monday
1991-06-25,1991,26,26,1991-26,Tuesday
1991-06-26,1991,26,26,1991-26,Wednesday
1991-06-27,1991,26,26,1991-26,Thursday
1991-06-28,1991,26,26,1991-26,Friday
1991-06-29,1991,26,26,1991-26,Saturday
1991-06-30,1991,26,26,1991-26,Sunday
1991-07-01,1991,27,27,1991-27,Monday
1991-07-02,1991,27,27,1991-27,Tuesday
1991-07-03,1991,27,27,1991-27,Wednesday
1991-07-04,1991,27,27,1991-27,Thursday
1991-07-05,1991,27,27,1991-27,Friday
1991-07-06,1991,27,27,1991-27,Saturday
1991-07-07,1991,27,27,1991-27,Sunday
1991-07-08,1991,28,28,1991-28,Monday
1991-07-09,1991,28,28,1991-28,Tuesday
1991-07-10,1991,28,28,1991-28,Wednesday
1991-07-11,1991,28,28,1991-28,Thursday
1991-07-12,1991,28,28,1991-28,Friday
1991-07-13,1991,28,28,1991-28,Saturday
1991-07-14,1991,28,28,1991-28,Sunday
1991-07-15,1991,29,29,1991-29,Monday
1991-07-16,1991,29,29,1991-29,Tuesday
1991-07-17,1991,29,29,1991-29,Wednesday
1991-07-18,1991,29,29,1991-29,Thursday
1991-07-19,1991,29,29,1991-29,Friday
1991-07-20,1991,29,29,1991-29,Saturday
1991-07-21,1991,29,29,1991-29,Sunday
1991-07-22,1991,30,30,1991-30,Monday
1991-07-23,1991,30,30,1991-30,Tuesday
1991-07-24,1991,30,30,1991-30,Wednesday
1991-07-25,1991,30,30,1991-30,Thursday
1991-07-26,1991,30,30,1991-30,Friday
1991-07-27,1991,30,30,1991-30,Saturday
1991-07-28,1991,30,30,1991-30,Sunday
1991-07-29,1991,31,31,1991-31,Monday
1991-07-30,1991,31,31,1991-31,Tuesday
1991-07-31,1991,31,31,1991-31,Wednesday
1991-08-01,1991,31,31,1991-31,Thursday
1991-08-02,1991,31,31,1991-31,Friday
1991-08-03,1991,31,31,1991-31,Saturday
1991-08-04,1991,31,31,1991-31,Sunday
1991-08-05,1991,32,32,1991-32,Monday
1991-08-06,1991,32,32,1991-32,Tuesday
1991-08-07,1991,32,32,1991-32,Wednesday
1991-08-08,1991,32,32,1991-32,Thursday
1991-08-09,1991,32,32,1991-32,Friday
1991-08-10,1991,32,32,1991-32,Saturday
1991-08-11,1991,32,32,1991-32,Sunday
1991-08-12,1991,33,33,1991-33,Monday
1991-08-13,1991,33,33,1991-33,Tuesday
1991-08-14,1991,33,33,1991-33,Wednesday
1991-08-15,1991,33,33,1991-33,Thursday
1991-08-16,1991,33,33,1991-33,Friday
1991-08-17,1991,33,33,1991-33,Saturday
1991-08-18,1991,33,33,1991-33,Sunday
1991-08-19,1991,34,34,1991-34,Monday
1991-08-20,1991,34,34,1991-34,Tuesday
1991-08-21,1991,34,34,1991-34,Wednesday
1991-08-22,1991,34,34,1991-34,Thursday
1991-08-23,1991,34,34,1991-34,Friday
1991-08-24,1991,34,34,1991-34,Saturday
1991-08-25,1991,34,34,1991-34,Sunday
1991-08-26,1991,35,35,1991-35,Monday
1991-08-27,1991,35,35,1991-35,Tuesday
1991-08-28,1991,35,35,1991-35,Wednesday
1991-08-29,1991,35,35,1991-35,Thursday
1991-08-30,1991,35,35,1991-35,Friday
1991-08-31,1991,35,35,1991-35,Saturday
1991-09-01,1991,35,35,1991-35,Sunday
1991-09-02,1991,36,36,1991-36,Monday
1991-09-03,1991,36,36,1991-36,Tuesday
1991-09-04,1991,36,36,1991-36,Wednesday
1991-09-05,1991,36,36,1991-36,Thursday
1991-09-06,1991,36,36,1991-36,Friday
1991-09-07,1991,36,36,1991-36,Saturday
1991-09-08,1991,36,36,1991-36,Sunday
1991-09-09,1991,37,37,1991-37,Monday
1991-09-10,1991,37,37,1991-37,Tuesday
1991-09-11,1991,37,37,1991-37,Wednesday
1991-09-12,1991,37,37,1991-37,Thursday
1991-09-13,1991,37,37,1991-37,Friday
1991-09-14,1991,37,37,1991-37,Saturday
1991-09-15,1991,37,37,1991-37,Sunday
1991-09-16,1991,38,38,1991-38,Monday
1991-09-17,1991,38,38,1991-38,Tuesday
1991-09-18,1991,38,38,1991-38,Wednesday
1991-09-19,1991,38,38,1991-38,Thursday
1991-09-20,1991,38,38,1991-38,Friday
1991-09-21,1991,38,38,1991-38,Saturday
1991-09-22,1991,38,38,1991-38,Sunday
1991-09-23,1991,39,39,1991-39,Monday
1991-09-24,1991,39,39,1991-39,Tuesday
1991-09-25,1991,39,39,1991-39,Wednesday
1991-09-26,1991,39,39,1991-39,Thursday
1991-09-27,1991,39,39,1991-39,Friday
1991-09-28,1991,39,39,1991-39,Saturday
1991-09-29,1991,39,39,1991-39,Sunday
1991-09-30,1991,40,40,1991-40,Monday
1991-10-01,1991,40,40,1991-40,Tuesday
1991-10-02,1991,40,40,1991-40,Wednesday
1991-10-03,1991,40,40,1991-40,Thursday
1991-10-04,1991,40,40,1991-40,Friday
1991-10-05,1991,40,40,1991-40,Saturday
1991-10-06,1991,40,40,1991-40,Sunday
1991-10-07,1991,41,41,1991-41,Monday
1991-10-08,1991,41,41,1991-41,Tuesday
1991-10-09,1991,41,41,1991-41,Wednesday
1991-10-10,1991,41,41,1991-41,Thursday
1991-10-11,1991,41,41,1991-41,Friday
1991-10-12,1991,41,41,1991-41,Saturday
1991-10-13,1991,41,41,1991-41,Sunday
1991-10-14,1991,42,42,1991-42,Monday
1991-10-15,1991,42,42,1991-42,Tuesday
1991-10-16,1991,42,42,1991-42,Wednesday
1991-10-17,1991,42,42,1991-42,Thursday
1991-10-18,1991,42,42,1991-42,Friday
1991-10-19,1991,42,42,1991-42,Saturday
1991-10-20,1991,42,42,1991-42,Sunday
1991-10-21,1991,43,43,1991-43,Monday
1991-10-22,1991,43,43,1991-43,Tuesday
1991-10-23,1991,43,43,1991-43,Wednesday
1991-10-24,1991,43,43,1991-43,Thursday
1991-10-25,1991,43,43,1991-43,Friday
1991-10-26,1991,43,43,1991-43,Saturday
1991-10-27,1991,43,43,1991-43,Sunday
1991-10-28,1991,44,44,1991-44,Monday
1991-10-29,1991,44,44,1991-44,Tuesday
1991-10-30,1991,44,44,1991-44,Wednesday
1991-10-31,1991,44,44,1991-44,Thursday
1991-11-01,1991,44,44,1991-44,Friday
1991-11-02,1991,44,44,1991-44,Saturday
1991-11-03,1991,44,44,1991-44,Sunday
1991-11-04,1991,45,45,1991-45,Monday
1991-11-05,1991,45,45,1991-45,Tuesday
1991-11-06,1991,45,45,1991-45,Wednesday
1991-11-07,1991,45,45,1991-45,Thursday
1991-11-08,1991,45,45,1991-45,Friday
1991-11-09,1991,45,45,1991-45,Saturday
1991-11-10,1991,45,45,1991-45,Sunday
1991-11-11,1991,46,46,1991-46,Monday
1991-11-12,1991,46,46,1991-46,Tuesday
1991-11-13,1991,46,46,1991-46,Wednesday
1991-11-14,1991,46,46,1991-46,Thursday
1991-11-15,1991,46,46,1991-46,Friday
1991-11-16,1991,46,46,1991-46,Saturday
1991-11-17,1991,46,46,1991-46,Sunday
1991-11-18,1991,47,47,1991-47,Monday
1991-11-19,1991,47,47,1991-47,Tuesday
1991-11-20,1991,47,47,1991-47,Wednesday
1991-11-21,1991,47,47,1991-47,Thursday
1991-11-22,1991,47,47,1991-47,Friday
1991-11-23,1991,47,47,1991-47,Saturday
1991-11-24,1991,47,47,1991-47,Sunday
1991-11-25,1991,48,48,1991-48,Monday
1991-11-26,1991,48,48,1991-48,Tuesday
1991-11-27,1991,48,48,1991-48,Wednesday
1991-11-28,1991,48,48,1991-48,Thursday
1991-11-29,1991,48,48,1991-48,Friday
1991-11-30,1991,48,48,1991-48,Saturday
1991-12-01,1991,48,48,1991-48,Sunday
1991-12-02,1991,49,49,1991-49,Monday
1991-12-03,1991,49,49,1991-49,Tuesday
1991-12-04,1991,49,49,1991-49,Wednesday
1991-12-05,1991,49,49,1991-49,Thursday
1991-12-06,1991,49,49,1991-49,Friday
1991-12-07,1991,49,49,1991-49,Saturday
1991-12-08,1991,49,49,1991-49,Sunday
1991-12-09,1991,50,50,1991-50,Monday
1991-12-10,1991,50,50,1991-50,Tuesday
1991-12-11,1991,50,50,1991-50,Wednesday
1991-12-12,1991,50,50,1991-50,Thursday
1991-12-13,1991,50,50,1991-50,Friday
1991-12-14,1991,50,50,1991-50,Saturday
1991-12-15,1991,50,50,1991-50,Sunday
1991-12-16,1991,51,51,1991-51,Monday
1991-12-17,1991,51,51,1991-51,Tuesday
1991-12-18,1991,51,51,1991-51,Wednesday
1991-12-19,1991,51,51,1991-51,Thursday
1991-12-20,1991,51,51,1991-51,Friday
1991-12-21,1991,51,51,1991-51,Saturday
1991-12-22,1991,51,51,1991-51,Sunday
1991-12-23,1991,52,52,1991-52,Monday
1991-12-24,1991,52,52,1991-52,Tuesday
1991-12-25,1991,52,52,1991-52,Wednesday
1991-12-26,1991,52,52,1991-52,Thursday
1991-12-27,1991,52,52,1991-52,Friday
1991-12-28,1991,52,52,1991-52,Saturday
1991-12-29,1991,52,52,1991-52,Sunday
1991-12-30,1992,1,01,1992-01,Monday
1991-12-31,1992,1,01,1992-01,Tuesday
1992-01-01,1992,1,01,1992-01,Wednesday
1992-01-02,1992,1,01,1992-01,Thursday
1992-01-03,1992,1,01,1992-01,Friday
1992-01-04,1992,1,01,1992-01,Saturday
1992-01-05,1992,1,01,1992-01,Sunday
1992-01-06,1992,2,02,1992-02,Monday
1992-01-07,1992,2,02,1992-02,Tuesday
1992-01-08,1992,2,02,1992-02,Wednesday
1992-01-09,1992,2,02,1992-02,Thursday
1992-01-10,1992,2,02,1992-02,Friday
1992-01-11,1992,2,02,1992-02,Saturday
1992-01-12,1992,2,02,1992-02,Sunday
1992-01-13,1992,3,03,1992-03,Monday
1992-01-14,1992,3,03,1992-03,Tuesday
1992-01-15,1992,3,03,1992-03,Wednesday
1992-01-16,1992,3,03,1992-03,Thursday
1992-01-17,1992,3,03,1992-03,Friday
1992-01-18,1992,3,03,1992-03,Saturday
1992-01-19,1992,3,03,1992-03,Sunday
1992-01-20,1992,4,04,1992-04,Monday
1992-01-21,1992,4,04,1992-04,Tuesday
1992-01-22,1992,4,04,1992-04,Wednesday
1992-01-23,1992,4,04,1992-04,Thursday
1992-01-24,1992,4,04,1992-04,Friday
1992-01-25,1992,4,04,1992-04,Saturday
1992-01-26,1992,4,04,1992-04,Sunday
1992-01-27,1992,5,05,1992-05,Monday
1992-01-28,1992,5,05,1992-05,Tuesday
1992-01-29,1992,5,05,1992-05,Wednesday
1992-01-30,1992,5,05,1992-05,Thursday
1992-01-31,1992,5,05,1992-05,Friday
1992-02-01,1992,5,05,1992-05,Saturday
1992-02-02,1992,5,05,1992-05,Sunday
1992-02-03,1992,6,06,1992-06,Monday
1992-02-04,1992,6,06,1992-06,Tuesday
1992-02-05,1992,6,06,1992-06,Wednesday
1992-02-06,1992,6,06,1992-06,Thursday
1992-02-07,1992,6,06,1992-06,Friday
1992-02-08,1992,6,06,1992-06,Saturday
1992-02-09,1992,6,06,1992-06,Sunday
1992-02-10,1992,7,07,1992-07,Monday
1992-02-11,1992,7,07,1992-07,Tuesday
1992-02-12,1992,7,07,1992-07,Wednesday
1992-02-13,1992,7,07,1992-07,Thursday
1992-02-14,1992,7,07,1992-07,Friday
1992-02-15,1992,7,07,1992-07,Saturday
1992-02-16,1992,7,07,1992-07,Sunday
1992-02-17,1992,8,08,1992-08,Monday
1992-02-18,1992,8,08,1992-08,Tuesday
1992-02-19,1992,8,08,1992-08,Wednesday
1992-02-20,1992,8,08,1992-08,Thursday
1992-02-21,1992,8,08,1992-08,Friday
1992-02-22,1992,8,08,1992-08,Saturday
1992-02-23,1992,8,08,1992-08,Sunday
1992-02-24,1992,9,09,1992-09,Monday
1992-02-25,1992,9,09,1992-09,Tuesday
1992-02-26,1992,9,09,1992-09,Wednesday
1992-02-27,1992,9,09,1992-09,Thursday
1992-02-28,1992,9,09,1992-09,Friday
1992-02-29,1992,9,09,1992-09,Saturday
1992-03-01,1992,9,09,1992-09,Sunday
1992-03-02,1992,10,10,1992-10,Monday
1992-03-03,1992,10,10,1992-10,Tuesday
1992-03-04,1992,10,10,1992-10,Wednesday
1992-03-05,1992,10,10,1992-10,Thursday
1992-03-06,1992,10,10,1992-10,Friday
1992-03-07,1992,10,10,1992-10,Saturday
